interval_start_ts,interval_end_ts,interval_start_epoch_ms,interval_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,rc,interval_index,interval_start_s,interval_end_s,interval_seconds,throughput_mbps,retransmits,jitter_ms,lost_percent,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint
2026-04-06T12:11:49.146+08:00,2026-04-06T12:11:50.147+08:00,1775448709146,1775448710147,mice,mice_20,medium,tcp,42,5203,2,1,20,0,0,0.0,1.001,1.001,20.943,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:50.147+08:00,2026-04-06T12:11:51.148+08:00,1775448710147,1775448711148,mice,mice_20,medium,tcp,42,5203,2,1,20,0,1,1.001,2.002,1.0,19.915,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:48.129+08:00,2026-04-06T12:11:49.130+08:00,1775448708129,1775448709130,mice,mice_19,medium,tcp,42,5204,3,1,20,0,0,0.0,1.001,1.001,20.948,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:49.130+08:00,2026-04-06T12:11:50.130+08:00,1775448709130,1775448710130,mice,mice_19,medium,tcp,42,5204,3,1,20,0,1,1.001,2.001,1.0,19.917,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:50.130+08:00,2026-04-06T12:11:51.130+08:00,1775448710130,1775448711130,mice,mice_19,medium,tcp,42,5204,3,1,20,0,2,2.001,3.001,1.0,19.921,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:52.174+08:00,2026-04-06T12:11:53.176+08:00,1775448712174,1775448713176,mice,mice_21,medium,tcp,42,5202,2,1,20,0,0,0.0,1.002,1.002,20.94,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:53.176+08:00,2026-04-06T12:11:54.175+08:00,1775448713176,1775448714175,mice,mice_21,medium,tcp,42,5202,2,1,20,0,1,1.002,2.001,1.0,19.926,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:54.187+08:00,2026-04-06T12:11:55.188+08:00,1775448714187,1775448715188,mice,mice_22,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.944,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:55.195+08:00,2026-04-06T12:11:56.196+08:00,1775448715195,1775448716196,mice,mice_23,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:56.196+08:00,2026-04-06T12:11:57.197+08:00,1775448716196,1775448717197,mice,mice_23,medium,tcp,42,5202,2,1,20,0,1,1.001,2.002,1.001,19.91,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
